,frequency,isdict,word
1042,42.0,1.0,稳步
1043,42.0,1.0,居民
1044,42.0,1.0,十九大
1045,42.0,1.0,务工人员
1046,42.0,1.0,党委
1047,42.0,1.0,田野
1048,41.0,1.0,菜篮子
1049,41.0,1.0,主题
1050,41.0,1.0,夯实
1051,41.0,1.0,示范区
1052,41.0,1.0,粮食产量
1053,41.0,1.0,直补
1054,41.0,1.0,全村
1055,41.0,1.0,监测
1056,41.0,1.0,工农
1057,41.0,1.0,交易
1058,41.0,1.0,购置
1059,41.0,1.0,门槛
1060,41.0,1.0,多种形式
1061,41.0,1.0,农家乐
1062,41.0,1.0,共享
1063,41.0,1.0,复杂
1064,41.0,1.0,信心
1065,41.0,1.0,龙头
1066,41.0,1.0,方针
1067,41.0,1.0,应对
1068,40.0,1.0,负担
1069,40.0,1.0,运营
1070,40.0,1.0,自然灾害
1071,40.0,1.0,难度
1072,40.0,1.0,宜居
1073,40.0,1.0,茶叶
1074,40.0,1.0,富民
1075,40.0,1.0,背后
1076,40.0,1.0,领导小组
1077,40.0,1.0,合同
1078,40.0,1.0,近代
1079,40.0,1.0,走出
1080,40.0,1.0,落后
1081,40.0,1.0,必要
1082,40.0,1.0,表明
1083,40.0,1.0,回答
1084,40.0,1.0,年均
1085,40.0,1.0,对象
1086,40.0,1.0,普及
1087,39.0,1.0,环保
1088,39.0,1.0,商业
1089,39.0,1.0,做法
1090,39.0,1.0,辐射
1091,39.0,1.0,分享
1092,39.0,1.0,生产方式
1093,39.0,1.0,单一
1094,39.0,1.0,作风
1095,39.0,1.0,注册
1096,39.0,1.0,波动
1097,39.0,1.0,保险公司
1098,39.0,1.0,多元化
1099,39.0,1.0,地票
1100,39.0,1.0,省委
1101,39.0,1.0,传承
1102,39.0,1.0,林场
1103,39.0,1.0,部长
1104,39.0,1.0,存款
1105,39.0,1.0,增效
1106,39.0,1.0,前提
1107,39.0,1.0,申请
1108,39.0,1.0,融入
1109,39.0,1.0,补齐
1110,39.0,1.0,全程
1111,38.0,1.0,邮储
1112,38.0,1.0,内涵
1113,38.0,1.0,免费
1114,38.0,1.0,个人
1115,38.0,1.0,种养
1116,38.0,1.0,办理
1117,38.0,1.0,基层干部
1118,38.0,1.0,县委书记
1119,38.0,1.0,河南省
1120,38.0,1.0,这些年来
1121,38.0,1.0,目的
1122,38.0,1.0,下功夫
1123,38.0,1.0,浙江省
1124,38.0,1.0,地说
1125,38.0,1.0,方案
1126,38.0,1.0,惠及
1127,38.0,1.0,普惠
1128,38.0,1.0,承包经营
1129,38.0,1.0,朱隽
1130,38.0,1.0,相比
1131,38.0,1.0,愿意
1132,38.0,1.0,科技进步
1133,38.0,1.0,不高
1134,38.0,1.0,营造
1135,38.0,1.0,回良玉
1136,38.0,1.0,城镇居民
1137,38.0,1.0,防治
1138,38.0,1.0,更是
1139,38.0,1.0,职能
1140,38.0,1.0,落到实处
1141,37.0,1.0,财力
1142,37.0,1.0,落户
1143,37.0,1.0,公共财政
1144,37.0,1.0,自主
1145,37.0,1.0,日子
1146,37.0,1.0,两年
1147,37.0,1.0,新生代
1148,37.0,1.0,依法
1149,37.0,1.0,抓紧
1150,37.0,1.0,老百姓
1151,37.0,1.0,积极探索
1152,37.0,1.0,成长
1153,37.0,1.0,签订
1154,37.0,1.0,绿化
1155,37.0,1.0,成绩
1156,37.0,1.0,底线
1157,37.0,1.0,颁证
1158,37.0,1.0,优先发展
1159,37.0,1.0,大国
1160,37.0,1.0,小镇
1161,36.0,1.0,乡土
1162,36.0,1.0,征地
1163,36.0,1.0,饮水
1164,36.0,1.0,难点
1165,36.0,1.0,全面落实
1166,36.0,1.0,责任制
1167,36.0,1.0,中粮
1168,36.0,1.0,国情
1169,36.0,1.0,防控
1170,36.0,1.0,班子
1171,36.0,1.0,损失
1172,36.0,1.0,顺应
1173,36.0,1.0,载体
1174,36.0,1.0,电
1175,36.0,1.0,小康
1176,36.0,1.0,城里
1177,36.0,1.0,正确
1178,36.0,1.0,采用
1179,36.0,1.0,商品
1180,36.0,1.0,位置
1181,36.0,1.0,中国农业银行
1182,36.0,1.0,引起
1183,36.0,1.0,电子商务
1184,36.0,1.0,使用权
1185,36.0,1.0,国有
1186,36.0,1.0,劳务
1187,36.0,1.0,市长
1188,36.0,1.0,检验
1189,36.0,1.0,期待
1190,36.0,1.0,自年
1191,36.0,1.0,不好
1192,36.0,1.0,大省
1193,36.0,1.0,马铃薯
1194,36.0,1.0,劳务输出
1195,36.0,1.0,精神文明
1196,35.0,1.0,肯定
1197,35.0,1.0,三个代表
1198,35.0,1.0,当年
1199,35.0,1.0,顺利
1200,35.0,1.0,农业投入
1201,35.0,1.0,油菜
1202,35.0,1.0,忽视
1203,35.0,1.0,优秀
1204,35.0,1.0,消除
1205,35.0,1.0,党和国家
1206,35.0,1.0,攻坚战
1207,35.0,1.0,经历
1208,35.0,1.0,稳
1209,35.0,1.0,广西
1210,35.0,1.0,期货市场
1211,35.0,1.0,发放贷款
1212,35.0,1.0,效应
1213,35.0,1.0,潜力
1214,35.0,1.0,到位
1215,35.0,1.0,打破
1216,35.0,1.0,主席
1217,35.0,1.0,组成
1218,35.0,1.0,分配
1219,35.0,1.0,不可
1220,35.0,1.0,税收
1221,35.0,1.0,县里
1222,34.0,1.0,田
1223,34.0,1.0,实体
1224,34.0,1.0,重要讲话
1225,34.0,1.0,特殊
1226,34.0,1.0,电话
1227,34.0,1.0,先进性
1228,34.0,1.0,村委会
1229,34.0,1.0,经营性
1230,34.0,1.0,朋友
1231,34.0,1.0,自我
1232,34.0,1.0,游客
1233,34.0,1.0,少取
1234,34.0,1.0,十六大
1235,34.0,1.0,市
1236,34.0,1.0,交通
1237,34.0,1.0,县级
1238,34.0,1.0,大幅度
1239,34.0,1.0,评估
1240,34.0,1.0,手中
1241,34.0,1.0,待遇
1242,34.0,1.0,加速
1243,34.0,1.0,体制改革
1244,34.0,1.0,深化改革
1245,33.0,1.0,重庆
1246,33.0,1.0,搭建
1247,33.0,1.0,最终
1248,33.0,1.0,生态农业
1249,33.0,1.0,思维
1250,33.0,1.0,中西部
1251,33.0,1.0,热情
1252,33.0,1.0,肥料
1253,33.0,1.0,坚定不移
1254,33.0,1.0,衔接
1255,33.0,1.0,农机具
1256,33.0,1.0,摆脱
1257,33.0,1.0,承诺
1258,33.0,1.0,陕西省
1259,33.0,1.0,污水
1260,33.0,1.0,执法
1261,33.0,1.0,县市
1262,33.0,1.0,再次
1263,33.0,1.0,来源
1264,33.0,1.0,指明
1265,33.0,1.0,调研组
1266,33.0,1.0,节约
1267,33.0,1.0,资金投入
1268,33.0,1.0,幸福
1269,33.0,1.0,草原
1270,33.0,1.0,吉林
1271,33.0,1.0,发力
1272,33.0,1.0,带头人
1273,33.0,1.0,竞争
1274,33.0,1.0,工程建设
1275,33.0,1.0,准确
1276,33.0,1.0,近年
1277,33.0,1.0,美好
1278,32.0,1.0,全方位
1279,32.0,1.0,瓶颈
1280,32.0,1.0,水利建设
1281,32.0,1.0,集约化
1282,32.0,1.0,移民
1283,32.0,1.0,网上
1284,32.0,1.0,城里人
1285,32.0,1.0,联动
1286,32.0,1.0,一线
1287,32.0,1.0,早
1288,32.0,1.0,茶
1289,32.0,1.0,民间
1290,32.0,1.0,黑龙江
1291,32.0,1.0,当时
1292,32.0,1.0,跨越
1293,32.0,1.0,猪
1294,32.0,1.0,开创
1295,32.0,1.0,党的建设
1296,32.0,1.0,山西
1297,32.0,1.0,法律法规
1298,32.0,1.0,科普
1299,32.0,1.0,层面
1300,32.0,1.0,减贫
1301,32.0,1.0,年轻人
1302,32.0,1.0,富余
1303,32.0,1.0,牢牢
1304,32.0,1.0,多万
1305,32.0,1.0,支配
1306,32.0,1.0,灾害
1307,32.0,1.0,有机肥
1308,32.0,1.0,检测
1309,32.0,1.0,多亩
1310,32.0,1.0,现场
1311,32.0,1.0,三中全会
1312,32.0,1.0,注意
1313,32.0,1.0,贫困村
1314,32.0,1.0,员工
1315,31.0,1.0,中小企业
1316,31.0,1.0,收费
1317,31.0,1.0,角度
1318,31.0,1.0,收获
1319,31.0,1.0,市民
1320,31.0,1.0,使命
1321,31.0,1.0,小微
1322,31.0,1.0,年前
1323,31.0,1.0,分离
1324,31.0,1.0,开拓
1325,31.0,1.0,餐桌
1326,31.0,1.0,争取
1327,31.0,1.0,机关
1328,31.0,1.0,物质
1329,31.0,1.0,贵
1330,31.0,1.0,陈锡文
1331,31.0,1.0,体验
1332,31.0,1.0,春耕
1333,31.0,1.0,县委
1334,31.0,1.0,三权
1335,31.0,1.0,畜牧业
1336,31.0,1.0,优惠政策
1337,31.0,1.0,上学
1338,31.0,1.0,银监会
1339,31.0,1.0,赋予
1340,31.0,1.0,部
1341,31.0,1.0,分红
1342,31.0,1.0,院士
1343,31.0,1.0,解放
1344,31.0,1.0,内生
1345,31.0,1.0,月底
1346,31.0,1.0,子女
1347,31.0,1.0,相当
1348,31.0,1.0,周边
1349,31.0,1.0,走访
1350,31.0,1.0,执法检查
1351,31.0,1.0,公里
1352,31.0,1.0,欠发达
1353,31.0,1.0,新世纪
1354,30.0,1.0,出口
1355,30.0,1.0,产销
1356,30.0,1.0,感情
1357,30.0,1.0,释放
1358,30.0,1.0,其实
1359,30.0,1.0,国内外
1360,30.0,1.0,覆盖面
1361,30.0,1.0,权利
1362,30.0,1.0,状态
1363,30.0,1.0,高质量
1364,30.0,1.0,宁夏
1365,30.0,1.0,挂钩
1366,30.0,1.0,家庭经营
1367,30.0,1.0,省市
1368,30.0,1.0,山东省
1369,30.0,1.0,养殖业
1370,30.0,1.0,路径
1371,30.0,1.0,战略思想
1372,30.0,1.0,贵州
1373,30.0,1.0,正式
1374,30.0,1.0,典型
1375,30.0,1.0,自觉
1376,30.0,1.0,习惯
1377,30.0,1.0,葡萄
1378,30.0,1.0,多层次
1379,30.0,1.0,易地
1380,30.0,1.0,广东
1381,30.0,1.0,具备
1382,30.0,1.0,成员
1383,30.0,1.0,原料
1384,30.0,1.0,短缺
1385,30.0,1.0,稻谷
1386,30.0,1.0,进展
1387,30.0,1.0,出路
1388,30.0,1.0,咨询
1389,30.0,1.0,设置
1390,30.0,1.0,大米
1391,30.0,1.0,乡镇企业
1392,30.0,1.0,大局
1393,30.0,1.0,意味着
1394,30.0,1.0,地里
1395,29.0,1.0,论断
1396,29.0,1.0,第三
1397,29.0,1.0,损害
1398,29.0,1.0,一家一户
1399,29.0,1.0,赋
1400,29.0,1.0,准备
1401,29.0,1.0,差
1402,29.0,1.0,四川省
1403,29.0,1.0,化解
1404,29.0,1.0,农牧民
1405,29.0,1.0,盲目
1406,29.0,1.0,增
1407,29.0,1.0,陆续
1408,29.0,1.0,阳光
1409,29.0,1.0,水果
1410,29.0,1.0,百姓
1411,29.0,1.0,农村政策
1412,29.0,1.0,到户
1413,29.0,1.0,黑土地
1414,29.0,1.0,福建省
1415,29.0,1.0,基层组织
1416,29.0,1.0,变革
1417,29.0,1.0,重庆市
1418,29.0,1.0,冲击
1419,29.0,1.0,市场主体
1420,29.0,1.0,父母
1421,29.0,1.0,合法权益
1422,29.0,1.0,万家
1423,29.0,1.0,出发点
1424,29.0,1.0,并重
1425,29.0,1.0,大规模
1426,29.0,1.0,调控
1427,29.0,1.0,听取
1428,29.0,1.0,坚定
1429,29.0,1.0,国家级
1430,29.0,1.0,年度
1431,29.0,1.0,特色产业
1432,29.0,1.0,人均收入
1433,29.0,1.0,找准
1434,28.0,1.0,节目
1435,28.0,1.0,兴旺
1436,28.0,1.0,老乡
1437,28.0,1.0,城市化
1438,28.0,1.0,地理
1439,28.0,1.0,儿子
1440,28.0,1.0,发展壮大
1441,28.0,1.0,科研
1442,28.0,1.0,放松
1443,28.0,1.0,评价
1444,28.0,1.0,饭碗
1445,28.0,1.0,对此
1446,28.0,1.0,农耕
1447,28.0,1.0,亩产
1448,28.0,1.0,国外
1449,28.0,1.0,人大代表
1450,28.0,1.0,瞄准
1451,28.0,1.0,试点工作
1452,28.0,1.0,思考
1453,28.0,1.0,居住
1454,28.0,1.0,盘活
1455,28.0,1.0,保障制度
1456,28.0,1.0,链条
1457,28.0,1.0,环境保护
1458,28.0,1.0,销路
1459,28.0,1.0,配送
1460,28.0,1.0,跟不上
1461,28.0,1.0,发达国家
1462,28.0,1.0,能源
1463,28.0,1.0,市县
1464,28.0,1.0,骨干
1465,28.0,1.0,总额
1466,28.0,1.0,副委员长
1467,28.0,1.0,清洁
1468,28.0,1.0,筹资
1469,28.0,1.0,新形势下
1470,28.0,1.0,联网
1471,28.0,1.0,附加值
1472,28.0,1.0,灌溉
1473,28.0,1.0,财政部
1474,28.0,1.0,预期
1475,28.0,1.0,回到
1476,28.0,1.0,借鉴
1477,28.0,1.0,全球
1478,28.0,1.0,授信
1479,28.0,1.0,课题
1480,28.0,1.0,畜牧
1481,28.0,1.0,种田
1482,28.0,1.0,联社
1483,28.0,1.0,上升
1484,28.0,1.0,社保
1485,27.0,1.0,实用
1486,27.0,1.0,中共
1487,27.0,1.0,表现
1488,27.0,1.0,现状
1489,27.0,1.0,家乡
1490,27.0,1.0,开放
1491,27.0,1.0,各方
1492,27.0,1.0,加入
1493,27.0,1.0,亿人
1494,27.0,1.0,教师
1495,27.0,1.0,心里
1496,27.0,1.0,增值
1497,27.0,1.0,动摇
1498,27.0,1.0,既有
1499,27.0,1.0,上来
1500,27.0,1.0,引入
1501,27.0,1.0,速度
1502,27.0,1.0,承包地
1503,27.0,1.0,劳动者
1504,27.0,1.0,重点县
1505,27.0,1.0,无公害
1506,27.0,1.0,遭遇
1507,27.0,1.0,入手
1508,27.0,1.0,产值
1509,27.0,1.0,感到
1510,27.0,1.0,不断完善
1511,27.0,1.0,过度
1512,27.0,1.0,学者
1513,27.0,1.0,林权
1514,27.0,1.0,结束
1515,27.0,1.0,办好
1516,27.0,1.0,着眼
1517,27.0,1.0,奶牛
1518,27.0,1.0,框架
1519,27.0,1.0,出版社
1520,27.0,1.0,很难
1521,27.0,1.0,党委书记
1522,27.0,1.0,村子
1523,27.0,1.0,市委书记
1524,27.0,1.0,村支书
1525,27.0,1.0,美好生活
1526,27.0,1.0,利润
1527,27.0,1.0,经营者
1528,26.0,1.0,养老保险
1529,26.0,1.0,技术推广
1530,26.0,1.0,淮河
1531,26.0,1.0,资源配置
1532,26.0,1.0,各级党委
1533,26.0,1.0,非农产业
1534,26.0,1.0,文化遗产
1535,26.0,1.0,黑龙江省
1536,26.0,1.0,所有权
1537,26.0,1.0,打通
1538,26.0,1.0,党员干部
1539,26.0,1.0,防范
1540,26.0,1.0,县乡
1541,26.0,1.0,事件
1542,26.0,1.0,森林
1543,26.0,1.0,作物
1544,26.0,1.0,三大
1545,26.0,1.0,电子
1546,26.0,1.0,明确提出
1547,26.0,1.0,管理制度
1548,26.0,1.0,亿多
1549,26.0,1.0,紧紧围绕
1550,26.0,1.0,今年以来
1551,26.0,1.0,新闻
1552,26.0,1.0,产能
1553,26.0,1.0,大学
1554,26.0,1.0,适当
1555,26.0,1.0,进步
1556,26.0,1.0,农村税费
1557,26.0,1.0,耕种
1558,26.0,1.0,熟悉
1559,26.0,1.0,地处
1560,26.0,1.0,多渠道
1561,26.0,1.0,长效
1562,26.0,1.0,出版物
1563,26.0,1.0,股东
1564,26.0,1.0,工商
1565,26.0,1.0,生产资料
1566,26.0,1.0,信托
1567,26.0,1.0,病虫害
1568,26.0,1.0,休耕
1569,26.0,1.0,党和政府
1570,26.0,1.0,法治
1571,25.0,1.0,生产者
1572,25.0,1.0,采摘
1573,25.0,1.0,计算
1574,25.0,1.0,求真务实
1575,25.0,1.0,变迁
1576,25.0,1.0,耿瑞先
1577,25.0,1.0,生活富裕
1578,25.0,1.0,苗木
1579,25.0,1.0,金融体系
1580,25.0,1.0,增加收入
1581,25.0,1.0,电网
1582,25.0,1.0,减免
1583,25.0,1.0,资料
1584,25.0,1.0,重要性
1585,25.0,1.0,吸纳
1586,25.0,1.0,破除
1587,25.0,1.0,梦想
1588,25.0,1.0,专项资金
1589,25.0,1.0,明显改善
1590,25.0,1.0,有助于
1591,25.0,1.0,聚焦
1592,25.0,1.0,建起
1593,25.0,1.0,缓解
1594,25.0,1.0,综合治理
1595,25.0,1.0,平均水平
1596,25.0,1.0,陕西
1597,25.0,1.0,万名
1598,25.0,1.0,产粮
1599,25.0,1.0,米
1600,25.0,1.0,单产
1601,25.0,1.0,教授
1602,25.0,1.0,独特
1603,25.0,1.0,委员会
1604,25.0,1.0,全区
1605,25.0,1.0,全力
1606,25.0,1.0,粮油
1607,25.0,1.0,运转
1608,25.0,1.0,便利
1609,25.0,1.0,专题
1610,25.0,1.0,市委
1611,25.0,1.0,复垦
1612,25.0,1.0,外部
1613,25.0,1.0,云南
1614,25.0,1.0,牢固
1615,25.0,1.0,分置
1616,25.0,1.0,上半年
1617,25.0,1.0,伟大
1618,25.0,1.0,配备
1619,25.0,1.0,财产性
1620,25.0,1.0,工人
1621,25.0,1.0,上海市
1622,25.0,1.0,种植业
1623,25.0,1.0,南方
1624,25.0,1.0,贡献率
1625,25.0,1.0,永平
1626,24.0,1.0,发出
1627,24.0,1.0,顶层
1628,24.0,1.0,亟待
1629,24.0,1.0,新台阶
1630,24.0,1.0,粮价
1631,24.0,1.0,回报
1632,24.0,1.0,服务中心
1633,24.0,1.0,产地
1634,24.0,1.0,自愿
1635,24.0,1.0,源头
1636,24.0,1.0,允许
1637,24.0,1.0,新思路
1638,24.0,1.0,回乡
1639,24.0,1.0,第一次
1640,24.0,1.0,公益性
1641,24.0,1.0,奠定
1642,24.0,1.0,省份
1643,24.0,1.0,听
1644,24.0,1.0,江泽民
1645,24.0,1.0,回收
1646,24.0,1.0,总产
1647,24.0,1.0,农副产品
1648,24.0,1.0,厕所
1649,24.0,1.0,收购价
1650,24.0,1.0,高校
1651,24.0,1.0,均衡
1652,24.0,1.0,畅通
1653,24.0,1.0,大力支持
1654,24.0,1.0,共建
1655,24.0,1.0,批发市场
1656,24.0,1.0,驻村
1657,24.0,1.0,养猪
1658,24.0,1.0,金融危机
1659,24.0,1.0,拿到
1660,24.0,1.0,救助
1661,24.0,1.0,实效
1662,24.0,1.0,个体
1663,24.0,1.0,展开
1664,24.0,1.0,深入开展
1665,24.0,1.0,相适应
1666,24.0,1.0,协同
1667,24.0,1.0,不错
1668,24.0,1.0,产业结构
1669,24.0,1.0,一头
1670,24.0,1.0,多家
1671,24.0,1.0,贸易
1672,24.0,1.0,牧民
1673,24.0,1.0,美国
1674,24.0,1.0,特征
1675,24.0,1.0,生物
1676,24.0,1.0,发达
1677,24.0,1.0,务农
1678,24.0,1.0,该行
1679,24.0,1.0,主食
1680,24.0,1.0,外来
1681,24.0,1.0,小企业
1682,24.0,1.0,恢复
1683,24.0,1.0,乡愁
1684,23.0,1.0,老板
1685,23.0,1.0,出版发行
1686,23.0,1.0,胡锦涛
1687,23.0,1.0,艰巨
1688,23.0,1.0,社员
1689,23.0,1.0,金山
1690,23.0,1.0,跳出
1691,23.0,1.0,覆盖全国
1692,23.0,1.0,职工
1693,23.0,1.0,说起
1694,23.0,1.0,基础性
1695,23.0,1.0,促农以
1696,23.0,1.0,信息技术
1697,23.0,1.0,开辟
1698,23.0,1.0,时节
1699,23.0,1.0,中有
1700,23.0,1.0,一道
1701,23.0,1.0,医疗卫生
1702,23.0,1.0,低保
1703,23.0,1.0,养殖户
1704,23.0,1.0,转向
1705,23.0,1.0,坚强
1706,23.0,1.0,先行
1707,23.0,1.0,优惠
1708,23.0,1.0,分布
1709,23.0,1.0,协商
1710,23.0,1.0,客观
1711,23.0,1.0,县市区
1712,23.0,1.0,成熟
1713,23.0,1.0,举行
1714,23.0,1.0,烦恼
1715,23.0,1.0,闲置
1716,23.0,1.0,服务业
1717,23.0,1.0,农垦
1718,23.0,1.0,精深
1719,23.0,1.0,信用联社
1720,23.0,1.0,后顾之忧
1721,23.0,1.0,涨
1722,23.0,1.0,民族
1723,23.0,1.0,绝对
1724,23.0,1.0,协议
1725,23.0,1.0,大地
1726,23.0,1.0,收集
1727,23.0,1.0,令人
1728,23.0,1.0,养殖场
1729,23.0,1.0,物
1730,23.0,1.0,驴
1731,23.0,1.0,新鲜
1732,23.0,1.0,红利
1733,23.0,1.0,杨凌
1734,23.0,1.0,湖南省
1735,23.0,1.0,试验
1736,23.0,1.0,经营规模
1737,23.0,1.0,县城
1738,23.0,1.0,绿水青山
1739,23.0,1.0,正常
1740,23.0,1.0,认证
1741,23.0,1.0,曾经
1742,23.0,1.0,安居乐业
1743,23.0,1.0,干净
1744,23.0,1.0,整洁
1745,23.0,1.0,实际上
1746,23.0,1.0,播种面积
1747,23.0,1.0,关键时期
1748,23.0,1.0,开办
1749,23.0,1.0,建设项目
1750,23.0,1.0,以人为本
1751,23.0,1.0,担心
1752,23.0,1.0,蓬勃发展
1753,23.0,1.0,地域
1754,22.0,1.0,第一书记
1755,22.0,1.0,倡导
1756,22.0,1.0,身边
1757,22.0,1.0,财政资金
1758,22.0,1.0,明年
1759,22.0,1.0,功夫
1760,22.0,1.0,事关
1761,22.0,1.0,分割
1762,22.0,1.0,理解
1763,22.0,1.0,读物
1764,22.0,1.0,理事长
1765,22.0,1.0,奋斗目标
1766,22.0,1.0,培训班
1767,22.0,1.0,提前
1768,22.0,1.0,提质
1769,22.0,1.0,急需
1770,22.0,1.0,农村面貌
1771,22.0,1.0,宏观调控
1772,22.0,1.0,主持
1773,22.0,1.0,库存
1774,22.0,1.0,中小学
1775,22.0,1.0,完整
1776,22.0,1.0,连锁
1777,22.0,1.0,王岐山
1778,22.0,1.0,眼下
1779,22.0,1.0,装备
1780,22.0,1.0,工作人员
1781,22.0,1.0,大幅度提高
1782,22.0,1.0,村农民
1783,22.0,1.0,说明
1784,22.0,1.0,工厂
1785,22.0,1.0,千家万户
1786,22.0,1.0,路上
1787,22.0,1.0,媒体
1788,22.0,1.0,智慧
1789,22.0,1.0,春节
1790,22.0,1.0,科技人员
1791,22.0,1.0,企业家
1792,22.0,1.0,连片
1793,22.0,1.0,村容村貌
1794,22.0,1.0,山海
1795,22.0,1.0,户籍
1796,22.0,1.0,管理体制
1797,22.0,1.0,正定县
1798,22.0,1.0,共同富裕
1799,22.0,1.0,粮食价格
1800,22.0,1.0,双层经营
1801,22.0,1.0,爱达荷州
1802,22.0,1.0,履行
1803,22.0,1.0,落地
1804,22.0,1.0,蓝图
1805,22.0,1.0,产出
1806,22.0,1.0,论坛
1807,22.0,1.0,搬
1808,22.0,1.0,遏制
1809,22.0,1.0,湖北省
1810,22.0,1.0,天气
1811,22.0,1.0,趋向
1812,22.0,1.0,单独
1813,22.0,1.0,不合理
1814,22.0,1.0,水库
1815,22.0,1.0,组成部分
1816,22.0,1.0,房子
1817,22.0,1.0,人工
1818,22.0,1.0,十七届
1819,22.0,1.0,信贷资金
1820,22.0,1.0,紧缺
1821,22.0,1.0,会上
1822,22.0,1.0,村村通
1823,21.0,1.0,动员
1824,21.0,1.0,垃圾处理
1825,21.0,1.0,打开
1826,21.0,1.0,为农
1827,21.0,1.0,技术培训
1828,21.0,1.0,现行
1829,21.0,1.0,助农
1830,21.0,1.0,变为
1831,21.0,1.0,多样化
1832,21.0,1.0,改
1833,21.0,1.0,利用率
1834,21.0,1.0,菜价
1835,21.0,1.0,付出
1836,21.0,1.0,集体土地
1837,21.0,1.0,非农
1838,21.0,1.0,充分调动
1839,21.0,1.0,根本利益
1840,21.0,1.0,金额
1841,21.0,1.0,营养
1842,21.0,1.0,观众
1843,21.0,1.0,沿海
1844,21.0,1.0,讨论
1845,21.0,1.0,东北
1846,21.0,1.0,协会
1847,21.0,1.0,决心
1848,21.0,1.0,领导班子
1849,21.0,1.0,集体所有
1850,21.0,1.0,深加工
1851,21.0,1.0,编制
1852,21.0,1.0,海南
1853,21.0,1.0,包装
1854,21.0,1.0,鲁冠球
1855,21.0,1.0,战略性
1856,21.0,1.0,交流
1857,21.0,1.0,财政投入
1858,21.0,1.0,材料
1859,21.0,1.0,流程
1860,21.0,1.0,联保
1861,21.0,1.0,收到
1862,21.0,1.0,总产量
1863,21.0,1.0,高端
1864,21.0,1.0,味道
1865,21.0,1.0,主动性
1866,21.0,1.0,医疗保险
1867,21.0,1.0,方略
1868,21.0,1.0,人多地少
1869,21.0,1.0,省区
1870,21.0,1.0,金穗
1871,21.0,1.0,集成
1872,21.0,1.0,助推
1873,21.0,1.0,西瓜
1874,21.0,1.0,操作
1875,21.0,1.0,红线
1876,21.0,1.0,耕作
1877,21.0,1.0,障碍
1878,21.0,1.0,寻找
1879,21.0,1.0,王
1880,21.0,1.0,长期以来
1881,21.0,1.0,服务水平
1882,21.0,1.0,村两委
1883,21.0,1.0,兄弟
1884,21.0,1.0,省政府
1885,21.0,1.0,花
1886,21.0,1.0,精品
1887,21.0,1.0,机械
1888,21.0,1.0,自然村
1889,21.0,1.0,夏粮
1890,21.0,1.0,获取
1891,21.0,1.0,紧密结合
1892,21.0,1.0,小型
1893,20.0,1.0,特困
1894,20.0,1.0,果园
1895,20.0,1.0,位于
1896,20.0,1.0,不用
1897,20.0,1.0,宽
1898,20.0,1.0,太平村
1899,20.0,1.0,内在
1900,20.0,1.0,税费
1901,20.0,1.0,价格上涨
1902,20.0,1.0,示范户
1903,20.0,1.0,记录
1904,20.0,1.0,诉求
1905,20.0,1.0,落脚点
1906,20.0,1.0,生命
1907,20.0,1.0,番茄
1908,20.0,1.0,新格局
1909,20.0,1.0,梦
1910,20.0,1.0,驱动
1911,20.0,1.0,山水
1912,20.0,1.0,诚信
1913,20.0,1.0,近几年
1914,20.0,1.0,交换
1915,20.0,1.0,用工
1916,20.0,1.0,GDP
1917,20.0,1.0,江西
1918,20.0,1.0,展示
1919,20.0,1.0,办实事
1920,20.0,1.0,察看
1921,20.0,1.0,双重
1922,20.0,1.0,汽车
1923,20.0,1.0,赢得
1924,20.0,1.0,尝试
1925,20.0,1.0,吸引力
1926,20.0,1.0,切实加强
1927,20.0,1.0,粪污
1928,20.0,1.0,注入
1929,20.0,1.0,细化
1930,20.0,1.0,得益于
1931,20.0,1.0,生长
1932,20.0,1.0,温室
1933,20.0,1.0,留在
1934,20.0,1.0,守住
1935,20.0,1.0,违法
1936,20.0,1.0,万村
1937,20.0,1.0,农委
1938,20.0,1.0,缓慢
1939,20.0,1.0,传播
1940,20.0,1.0,伴随
1941,20.0,1.0,喜欢
1942,20.0,1.0,手续
1943,20.0,1.0,备耕
1944,20.0,1.0,阶段性
1945,20.0,1.0,增长点
1946,20.0,1.0,年收入
1947,20.0,1.0,用电
1948,20.0,1.0,一个月
1949,20.0,1.0,突破口
1950,20.0,1.0,远程教育
1951,20.0,1.0,退出
1952,20.0,1.0,类似
1953,20.0,1.0,无论是
1954,20.0,1.0,征收
1955,20.0,1.0,办事
1956,20.0,1.0,观点
1957,20.0,1.0,和谐社会
1958,20.0,1.0,劳动生产率
1959,20.0,1.0,摘帽
1960,20.0,1.0,紧迫
1961,20.0,1.0,实在
1962,20.0,1.0,出资
1963,20.0,1.0,鲜明
1964,20.0,1.0,主体作用
1965,20.0,1.0,长久
1966,20.0,1.0,接近
1967,20.0,1.0,配合
1968,20.0,1.0,晚会
1969,20.0,1.0,粮棉油
1970,20.0,1.0,杭州
1971,20.0,1.0,予以
1972,20.0,1.0,年间
1973,20.0,1.0,负责同志
1974,20.0,1.0,观光
1975,20.0,1.0,灌区
1976,19.0,1.0,听到
1977,19.0,1.0,进村
1978,19.0,1.0,花钱
1979,19.0,1.0,战略部署
1980,19.0,1.0,财产
1981,19.0,1.0,贴近
1982,19.0,1.0,四化
1983,19.0,1.0,读书
1984,19.0,1.0,城乡之间
1985,19.0,1.0,摆在
1986,19.0,1.0,丰南区
1987,19.0,1.0,快速增长
